,sample id ,sample id numb,description,description.1,date/time,Bag Label ,Vial Label,Label Color,# of vials,Vial type,Lid type,collected by,received in 395 McCone,notes,Wood/Kim taken,Unnamed: 15,datetime,Sample Id,Li7(LR),Li7(LR)_SD,B11(LR),B11(LR)_SD,Ca43(LR),Ca43(LR)_SD,Rb85(LR),Rb85(LR)_SD,Sr88(LR),Sr88(LR)_SD,In115(LR),In115(LR)_SD,Na23(MR),Na23(MR)_SD,Mg25(MR),Mg25(MR)_SD,Al27(MR),Al27(MR)_SD,Si28(MR),Si28(MR)_SD,P31(MR),P31(MR)_SD,Ca44(MR),Ca44(MR)_SD,Mn55(MR),Mn55(MR)_SD,Fe56(MR),Fe56(MR)_SD,Fe57(MR),Fe57(MR)_SD,Co59(MR),Co59(MR)_SD,Ni60(MR),Ni60(MR)_SD,Cu63(MR),Cu63(MR)_SD,Cu65(MR),Cu65(MR)_SD,Zn64(MR),Zn64(MR)_SD,Zn66(MR),Zn66(MR)_SD,Rb85(MR),Rb85(MR)_SD,Sr88(MR),Sr88(MR)_SD,Mo98(MR),Mo98(MR)_SD,In115(MR),In115(MR)_SD,Ba138(MR),Ba138(MR)_SD,K39(HR),K39(HR)_SD,In115(HR),In115(HR)_SD,Si (ppm),Mg (ppm),Ca (ppm),Na (ppm),K (ppm)
66,75 KR,75,ANGELO,3,2009-05-02 00:00:00,,A27-3,,,,,,,,,,2009-05-02 00:00:00,75,2.924573458,0.15511538,143.426411,1.321047756,2889.643451,56.11502629,3.278392611,0.015328269,11.956699,0.383731795,1.570212013,2.503036365,23074.18987,193.8280575,3842.686314,7.481092508,113.2345084,0.619687339,864.2604857,10.52507567,519.2273043,4.412695271,2710.328052,33.13770728,112.8448662,3.313359165,13.01326123,0.064389397,13.64464046,1.154422586,0.466840283,0.023468199,0.007199052,0.000338,1345.936524,70.87502403,1329.984187,73.49408159,3652.37555,5.512787435,3729.705281,110.9946184,0.0,0.0,11.68859419,0.221249493,0.0,0.0,7.545642223,4.775245721,9.285610581,0.469447223,11892.25896,212.4701626,2.618846883,1.990167982,0.0242731878711,0.0933772774302,0.108629948324,0.530475625111,0.464987325336
68,77 KR,77,ANGELO,3,2009-05-03 00:00:00,,A28-3,,,,,,,,,,2009-05-03 00:00:00,77,3.23118276,0.029862933,69.75796464,2.878835943,3431.786606,56.42550154,0.967205335,0.032216086,11.5568743,0.224076868,1.570212013,0.628768657,11279.17076,57.31948144,2593.192317,116.2375136,33.60220363,1.136785688,495.7596257,26.34677543,216.0024167,6.159623476,3416.013824,119.0095324,131.261632,4.302294949,2.102560177,0.03696775,1.986326051,0.312994856,0.542458328,0.008583276,0.007284619,0.000235,1486.741914,34.19293733,1383.113739,27.55083008,5145.764704,42.99322702,5385.490762,134.3093803,0.0,0.0,12.28604511,0.204835739,0.0,0.0,7.545642223,5.947709513,10.52895441,0.675497912,2168.607535,71.0303365,2.680186893,3.65569211,0.0139236569676,0.0630145733031,0.136913834066,0.259308135772,0.0847925546185
70,79 KR,79,ANGELO,3,2009-05-04 00:00:00,,A29-3,,,,,,,,,,2009-05-04 00:00:00,79,1.237323211,0.09990118,6.83476967,0.551189556,1886.844262,71.0313371,1.075262642,0.036812138,6.853912764,0.133925727,1.570212013,0.556279058,1641.28702,22.34778228,1413.578555,47.26450695,18.44695119,0.035303903,283.2811575,88.2000584,4058.178761,15.13815383,1806.219896,13.59515411,103.0647756,0.784789162,-1.969446108,0.109686589,-0.509800576,1.390184945,0.42346716,0.021512515,0.00467108,0.001065803,1019.027453,0.148046023,1004.909387,24.18262817,3833.879086,40.74098028,4045.934162,22.31394692,0.0,0.0,6.87899212,0.065575913,0.0,0.0,7.545642223,5.093435942,8.748709115,0.223824067,5709.007926,216.8130624,4.277316113,1.754732213,0.00795609294897,0.0343499588865,0.0723932934317,0.0377331885898,0.223222209907
72,81 KR,81,ANGELO,3,2009-05-06 00:00:00,,A30-3,,,,,,,,,,2009-05-06 00:00:00,81,0.482797624,0.194001646,-17.77701228,2.923653979,3167.469013,66.90066642,0.349841847,0.011626164,3.196874228,0.011923596,1.570212013,2.212696059,881.1725042,13.12757153,399.8129715,12.41681537,6.620116476,0.335802422,-155.4648169,82.53606032,480.9230715,4.248211771,3116.022134,30.69104117,32.10255443,0.292223258,3.902880598,0.555920084,4.133515507,0.625989712,0.169991191,0.004237314,0.00573247,0.000363,738.3806669,20.73548681,706.2320486,6.292325044,1879.439535,29.03896792,1930.340126,52.63065535,0.0,0.0,3.432181907,0.554626679,0.0,0.0,7.545642223,2.039619559,3.79717167,0.234175896,916.8121456,21.18087335,1.23001905,0.922736541,-0.00436630711504,0.00971545520745,0.124890167131,0.0202581558716,0.035847354893
74,101 KR,101,ANGELO,3,2009-11-18 11:30:00,"A 20091118 A8-1, 2 partial, 3 empty BEAR DAMAGE 1130","A 20091118 A8-1, 2, 3 1130",,"3, one empty",2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2010-01-13 00:00:00,ICPMS leached sample divided 1/19/10 KS,Y,,2009-11-18 11:30:00,101,7.921529555,0.87941383,-443.7085424,6.543745642,11863.05147,260.3351325,3.133293402,0.092398353,21.32277207,0.154736176,9.46e-15,0.434450052,24412.80524,343.9217112,4884.792386,189.2279477,1621.532498,30.84827445,5494.891383,13.84620259,1625.312446,30.63974964,12119.4357,25.08028574,227.9344615,1.872350433,1439.249506,51.46465027,1401.295624,24.23523898,1.519605969,0.079840537,89.03061607,1.069513542,4883.644674,17.44154809,4741.929507,84.86558544,13413.26205,80.23360179,14080.13662,129.8284747,0.0,0.0,21.99991169,0.424512084,0.0,0.0,5.36e-14,7.05981102,40.27330291,1.567603747,7352.370346,317.8616279,7.45666771,6.747932472,0.154326771937,0.11870045498,0.485746982856,0.561250392468,0.287477680529
76,103 KR,103,ANGELO,3,2009-11-20 13:15:00,"A 20091120 A9-1, 2, 3 1315","A 20091120 A 9-1, 2, 3 1315",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2010-01-13 00:00:00,,Y,,2009-11-20 13:15:00,103,0.890927009,0.565852341,-660.8665804,29.0859358,2415.55612,61.51689694,0.526563907,0.017005398,6.055088001,0.188004373,0.0,1.25155678,13573.59227,567.6910076,2082.289528,449.2038704,207.5034761,0.975554537,1300.31156,109.8916323,293.355491,8.805110778,2458.114977,5.796858496,35.89556135,0.007350959,202.6263543,11.17342702,203.0139751,0.892515883,0.193407939,0.039920268,18.49748853,1.707985176,1131.80966,18.14306979,1101.889238,20.25608952,3043.870597,27.02446158,3122.16664,53.31023646,0.0,0.0,7.606940409,2.499705136,0.0,0.0,0.0,8.028552097,6.736540886,0.29356425,1337.037637,2.27967669,4.148132997,1.410162156,0.0365199003184,0.0505996355304,0.0985212482782,0.312056886287,0.0522781716067
79,107 KR,107,ANGELO,3,2009-11-27 13:55:00,"A 20091127 A11-1, 11-2, 11-3 1355","A 20091127 A 11-1, 11-2, 11-3 1355",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2010-01-13 00:00:00,,Y,,2009-11-27 13:55:00,107,2.825308265,0.400061209,-564.2645544,71.96725866,3012.255143,51.17292702,0.727439488,0.019215039,7.477038275,0.059570254,-9.46e-15,0.961476497,24444.12926,683.7270585,2570.785718,30.20846988,207.142324,0.597226642,790.8279151,4.478824886,241.9118706,3.002899051,3083.021583,34.34737245,39.84720644,0.193575245,284.0654912,14.63982382,275.7128751,9.900060795,0.3000002,0.073765713,24.25712012,1.535862639,1146.401836,1.634066614,1107.861559,5.623825159,5285.62589,129.5660082,5580.686502,37.28463094,0.0,0.0,7.192636343,0.095452421,0.0,0.0,5.36e-14,1.193995462,9.273365358,0.288557862,2902.305441,44.84303746,-0.439596593,1.375827773,0.0222107974095,0.0624700929474,0.123567505047,0.561970531687,0.113480142743
81,109 KR,109,ANGELO,3,2009-12-12 12:30:00,"A 20091212 A12-1,2,3 1230","A 20091212 A12-1, 2, 3 1230, (&1250 on 12-3)",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2010-01-13 00:00:00,,Y,,2009-12-12 12:30:00,109,1.96369372,0.753268403,-621.5994716,23.82283797,2930.709178,18.42891192,0.636355533,0.010146672,6.032449608,0.047786411,0.0,1.141290681,8594.626064,271.6996375,1399.675005,45.16558565,219.9351163,2.582499104,854.0058362,15.79078435,208.6470646,11.01062986,3022.854069,67.63001578,45.30597781,0.907843397,224.3111451,1.67183368,219.5008911,0.480585475,0.422569908,0.011281815,21.13461447,0.057374179,1255.41276,0.979735629,1232.903242,35.51007033,4522.151883,17.57206196,4853.536016,7.619289245,0.0,0.0,5.738181445,0.23342782,0.0,0.0,0.0,3.964035488,5.591192478,0.464644622,2077.517498,148.2811651,0.869230084,3.075379728,0.0239851809126,0.0340121026215,0.121155991086,0.197590453211,0.0812309341718
82,111 KR,111,ANGELO,3,2009-12-13 11:05:00,"A 20091213 A13-1, 2, 3 1105","A 20091213 A13-1, 2, 3 1105",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2010-01-13 00:00:00,,Y,,2009-12-13 11:05:00,111,1.216360624,0.658659334,-627.7031966,18.12749469,2292.556525,22.18603202,0.497986763,0.01403564,4.126289592,0.067626887,-9.46e-15,1.252255592,12591.88149,26.60149348,1449.82156,2.680838236,581.2241499,2.587560347,836.6189377,14.17138349,273.2399101,16.32084117,2322.050686,88.92459801,23.7442263,0.33446862,240.349245,0.450218279,237.899468,6.000452937,0.318987865,0.073765713,42.97548098,1.30489479,678.4280117,10.19530786,665.1897187,3.557456373,3009.914953,42.00323155,3191.693088,17.5129007,0.0,0.0,3.846838,0.297122574,0.0,0.0,5.36e-14,6.489681868,8.374437322,0.010185411,1687.181953,23.20548792,1.050411396,3.093160033,0.0234968611748,0.035230663908,0.0930677914949,0.289487355455,0.0659688143623
84,113 KR,113,ANGELO,3,2009-12-15 12:15:00,"A 20091215 a14-1, 2, 3 1215","A 20091215 A14-1, 2, 3 1215",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2010-01-13 00:00:00,,Y,,2009-12-15 12:15:00,113,2.795004617,1.115485985,-496.4108671,98.83083076,3147.24239,94.30847053,0.881722639,0.02955616,9.565204389,0.261165108,-9.46e-15,1.253230679,29194.05011,210.3017647,3868.355472,86.26087423,430.2950621,2.307926686,1082.081488,31.71597681,285.6301314,15.60828885,3177.681232,18.84964871,57.00122901,0.234924388,460.9602655,5.85378413,465.2656191,25.03163777,0.416605148,0.034134722,30.80598883,1.072455808,2111.561742,16.91963284,2081.390309,59.06306285,8050.658752,47.97150027,8753.212844,3.656267307,0.0,0.0,9.466103865,0.652916092,0.0,0.0,5.36e-14,3.329863422,8.145395003,0.028139355,1856.499707,20.62984084,2.026133248,6.639411298,0.0303907996312,0.0940010379696,0.127361463779,0.671171212029,0.0725891385437
86,115 KR,115,ANGELO,3,2009-12-16 11:35:00,"A 20091216 A 125-1, 15-3, 15-3 1135 JD","A 20091216 a15-1, 2, 3 1135 JD",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2010-01-13 00:00:00,,Y,,2009-12-16 11:35:00,115,5.183174552,0.282025132,-674.9746678,33.87174027,1323.883989,32.33976801,0.288915126,0.019603936,2.521250328,0.02809242,0.0,0.660012072,7517.142509,111.3913012,1028.501907,19.32165119,111.6740985,2.175701719,607.7101016,20.23058753,74.23936929,7.413937206,1358.139342,21.29458223,13.1670375,0.426661893,133.3308748,0.722179146,127.1996751,4.860778809,0.141414737,0.017067361,11.38145475,1.072455808,1034.923321,30.78172984,1011.045473,15.00890586,2542.109443,5.910170523,2738.155816,58.7729477,0.0,0.0,2.420853858,0.116624199,0.0,0.0,5.36e-14,6.827195381,4.531706741,0.183855293,595.3000428,46.68932894,-3.516126931,7.960058812,0.0170678420585,0.0249925963401,0.0544342248274,0.172819106282,0.0232762316735
87,123 KR,123,ANGELO,3,2009-12-30 00:00:00,"A 20091230 A19-1, 2, 3 1300 JD","A 20091230 A19-1, 2, 3 1300 JD",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2010-01-13 00:00:00,,Y,,2009-12-30 00:00:00,123,2.711407364,0.396457054,-664.7891702,26.39056901,2435.260669,70.52922935,0.395272535,0.010111318,4.211238062,0.114745981,0.0,0.548876521,12731.93714,95.47805796,1914.565446,19.09279915,148.1390049,1.646801854,797.1345855,2.924460199,106.9708745,6.209384479,2496.378862,79.61807689,20.37106,0.021746586,201.4219781,3.271102396,188.6857269,7.854139771,0.192838161,0.074054991,24.25882498,0.898862138,1191.361274,14.84887601,1172.649808,27.21105861,4493.325693,8.454167069,4868.545195,51.14126433,0.0,0.0,4.62705104,0.19646692,0.0,0.0,5.36e-14,1.7622843,5.312401423,0.08424543,845.2040506,67.60104634,-1.089769227,1.736951908,0.0223879234011,0.0465239403378,0.100054864789,0.292707234849,0.0330474783785
90,127 KR,127,ANGELO,3,2010-01-10 12:10:00,"A 20100110 A21-1, 2, 3 1210 JD","A 20100110 A21-1, C21-2, A21-3 1210 JD. C21-2 corrected to A21-2 DME.",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2010-01-19 00:00:00,,Y,,2010-01-10 12:10:00,127,2.829239117,0.571258574,-515.0909508,56.22837593,2582.966933,26.5614124,0.546668912,0.00597487,6.190941552,0.08894848,0.0,0.780175304,15941.51646,394.5752715,2140.638249,53.60041815,107.5690695,5.297223174,1189.01351,9.542975387,183.2840715,10.21324988,2487.509925,13.17109345,46.40935744,1.343693988,155.5071934,0.425924791,145.9403178,2.018458997,0.303242856,0.005785546,16.06385674,0.609048977,1771.730158,9.04441784,1771.879308,2.058629576,14403.08667,331.1878576,15371.38722,138.916468,0.0,0.0,6.462161523,0.122186276,0.0,0.0,0.0,7.274759648,9.6409207,0.339657549,1961.305218,119.8644843,-1.557759128,0.217042349,0.0333940389351,0.0520175094507,0.099699397794,0.366495463415,0.0766870340238
93,131 KR,131,ANGELO,3,2010-01-13 12:25:00,"A 20100113 A23-1, 2, 3 1225 JD","A 20100113 A23-1, 2, 3 1225 JD (20090113 ON 23-2, 20100113 added by DME)",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2010-01-19 00:00:00,,Y,,2010-01-13 12:25:00,131,5.209905409,0.756872558,-465.6242754,18.34844398,4270.542535,117.2792175,0.521132499,0.007654197,20.71134513,0.183707502,-9.46e-15,0.929062977,112384.406,673.2868833,12806.30343,117.1722468,64.36907592,3.840217923,1480.753343,22.31824889,103.2542116,2.001932701,4337.924104,7.610841427,14.55789377,0.49864003,134.1880503,1.931490053,132.1534457,5.506136448,0.175358033,0.074344268,23.21753629,0.114748358,1037.959804,9.048643875,1024.465414,20.34251068,4055.034311,31.31140386,4232.930487,7.594500992,0.0,0.0,21.02932295,0.456449172,0.0,0.0,0.0,1.421458222,3.320907817,0.040914277,3428.766929,88.6713193,0.096667638,1.050264249,0.0415876980148,0.311193173349,0.173863998088,2.58371749394,0.134064786924
95,133 KR,133,ANGELO,3,2010-01-17 14:30:00,"A 20100117 A24-1, 2, 3 1430 JD","A 20100117 A24-1, 2, 3 1430 JD (2010017 on 24-2; corrected by DME)",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2010-01-19 00:00:00,,Y,,2010-01-17 14:30:00,133,2.176961936,0.557742992,-623.5657461,25.81138156,2298.384693,51.00647234,0.446075794,0.017305909,8.785006872,0.061734965,0.0,1.269051467,31152.21163,393.2662202,3986.53326,109.440317,67.77189135,1.102085605,944.2216456,5.638636752,92.55917628,11.09545751,2589.612473,262.4951604,23.63408721,2.172820869,114.1898405,0.433812287,109.5055821,5.657177597,0.183379792,0.034134722,12.5666975,0.607577845,993.9567645,21.81056326,1017.094833,17.35775577,7058.956176,50.40106098,7375.525542,80.68266476,0.0,0.0,9.164063379,0.41930885,0.0,0.0,0.0,3.118963484,4.153681116,0.068880997,1907.661642,47.3728796,2.137703642,3.075379728,0.0265189370275,0.096872758218,0.103791667918,0.716189345374,0.0745895702022
97,135 KR,135,ANGELO,3,2010-01-18 11:40:00,"A 20100118 A25-1, 2, 3 1140 JD","A 20100118 A25-1, 2, 3 1140 JD",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2010-01-19 00:00:00,,Y,,2010-01-18 11:40:00,135,1.348457696,0.535217023,-657.3594188,19.89937927,1958.176844,85.84306067,0.295488807,0.00689408,6.822628742,0.058609969,-9.46e-15,1.694465712,35310.32841,1003.246314,4221.446011,74.63845968,224.8560129,4.34444423,932.3426807,6.158926187,79.28726707,2.103725889,2002.576835,41.54415255,19.09839012,0.162946251,107.0923201,0.279848363,106.4883505,1.702645685,0.129099792,0.05698763,16.15228872,0.057374179,630.9818729,10.65524127,663.8487278,32.29700875,2060.936903,45.51377073,2078.986994,32.4199363,0.0,0.0,7.600393816,0.159147176,0.0,0.0,0.0,7.051345577,2.057892955,0.022960332,2263.405013,6.469067084,2.208681804,2.098689156,0.0261853103588,0.102581138067,0.0802632795468,0.811784450146,0.0884991360083
99,137 KR,137,ANGELO,3,2010-01-19 12:30:00,"A 20100119 A26-1, 2, 3 1230 JD","A 20100119 A26-1, 2, 3 1230 JD",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2019-01-25 00:00:00,,Y,,2010-01-19 12:30:00,137,11.22299299,0.514493132,-306.021963,64.53649816,6749.637349,124.8410162,0.805147942,0.024500501,38.46565286,0.613980517,0.0,0.679846969,200371.2272,2022.208253,23525.24645,7.19249283,75.11630992,1.634148747,2233.673846,2147.81332,80.43070321,8.499731213,6589.030179,138.5330877,11.58842677,0.990541682,95.43466489,1.058186481,92.51754138,3.968262926,0.182362732,0.017067361,24.25144665,0.17359367,596.1744825,0.738851672,626.4262329,5.523215443,1675.166787,27.9012161,1656.946032,20.35735272,0.0,0.0,38.9334126,0.764516479,0.0,0.0,0.0,4.475274605,2.326543876,0.107205763,8019.386782,231.4558915,3.545791429,3.798854225,0.0627338468018,0.571663488735,0.264088329574,4.60653451333,0.313558023176
100,139 KR,139,ANGELO,3,2010-01-20 11:10:00,"A 20100120 A27-1, 2, 3 1110 JD","A 20100120 A27-1, 2, 3 JD",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2019-01-25 00:00:00,,Y,,2010-01-20 11:10:00,139,2.412396464,0.629826093,-603.4375938,66.23330288,2841.602704,79.92202961,0.290720928,0.007459748,8.345811679,0.155224457,-9.46e-15,1.300408643,39607.3961,480.8423171,4914.949829,82.89347986,50.61158232,0.81486008,592.8916437,17.14570476,50.63156458,2.001932701,2807.655178,64.37667683,7.587554189,0.034304474,87.37674213,0.273222866,85.03711085,2.430389405,0.205480729,0.02256363,16.80511376,0.34718734,430.1633106,15.55391941,435.9028303,13.44816539,1110.826399,12.64603958,1107.845462,20.22101733,0.0,0.0,8.810619702,0.355793517,0.0,0.0,0.0,10.81809945,0.943367314,0.017953944,2517.420778,130.4912306,2.429770706,0.234209541,0.0166516582591,0.119433280845,0.112530819534,0.910574036339,0.0984311524198
101,141 KR,141,ANGELO,3,2010-01-21 12:10:00,"A 20100121 A28-1, 2, 3 1210 JD","A 20200121 A28-1, 2, 3 1210",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2019-01-25 00:00:00,,Y,,2010-01-21 12:10:00,141,3.922741678,0.608201163,-451.0369584,35.15346065,5326.836216,181.1264801,0.506324611,0.021742869,21.34838188,0.186881327,9.46e-15,0.662953585,74697.97531,2834.623189,9161.770722,157.6954053,78.28761533,4.842343984,1763.613822,4.20350506,60.37274413,3.393106273,5348.382379,70.35099018,18.11552377,0.018071107,116.2353226,5.197228952,111.7211076,5.025550972,0.254593972,0.011571092,171.8254708,0.840016826,559.2258405,14.16284977,572.4746262,17.0404482,1537.975733,4.792220483,1494.617939,17.78247295,0.0,0.0,22.44831316,0.24419313,0.0,0.0,0.0,4.188185684,3.952393951,0.385578214,4125.103609,292.6759572,3.682025356,1.429168689,0.0495319759978,0.222631028545,0.21436316575,1.71730645238,0.161291551112
103,143 KR,143,ANGELO,3,2010-01-23 08:00:00,"A 20100123 A29-1, 2, 3 0800 JD","A 20100123 A29-1, 2, 3 0800",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2019-01-25 00:00:00,,Y,,2010-01-23 08:00:00,143,2.964309655,1.114584946,-452.8451992,119.7459332,6302.146499,208.3774905,1.954878978,0.055453153,11.33465511,0.193863742,0.0,0.333325395,37654.10409,1600.48348,4781.863308,170.3803472,289.0337215,4.898650309,1186.624808,16.67310852,2762.41985,34.64361505,6374.561832,27.6829569,68.39307026,1.439869031,343.5092568,11.2229605,338.3779666,2.18323116,0.570010115,0.051202083,52.32361138,3.766099957,1124.354525,35.62194784,1120.441585,21.00421305,2416.528912,18.96993964,2355.074143,42.44058755,0.0,0.0,11.41321446,1.210020919,0.0,0.0,0.0,7.299051788,7.05308875,0.206901943,12182.16325,5.870079391,1.400689545,1.573863589,0.0333269510451,0.116199278384,0.255492438227,0.865667853029,0.476322583075
104,145 KR,145,ANGELO,3,2010-01-26 13:55:00,"A 20100126 A30-1, 2, 3 1355 JD","A 20100126 A30-1, 2, 3 1355",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2010-02-04 00:00:00,,,,2010-01-26 13:55:00,145,2.074588099,0.818143194,-605.7063728,32.01190501,6792.239505,101.1331127,0.546567351,0.022114088,14.79615565,0.053580677,9.46e-15,0.541766511,16117.94743,297.0985977,3860.95179,120.5559878,75.79539092,5.244080126,1541.026139,6.471099848,728.6848844,5.208418129,7008.066177,182.2658501,19.38062683,0.594508783,179.7741692,5.619052245,172.6884361,3.721104682,0.262756718,0.102404167,14.16688111,0.812065303,732.4510853,4.091505586,721.8624071,18.32902649,1618.175459,16.33087333,1557.41629,25.72091095,0.0,0.0,15.19008552,0.483183027,0.0,0.0,0.0,1.130320611,5.132258795,0.076563214,2713.569673,131.1853517,0.093315948,2.696475287,0.0432804896269,0.093821128497,0.280883292374,0.370551611416,0.106100574214
105,147 KR,147,ANGELO,3,2010-02-01 16:10:00,"A 20100201 A31-1, 2, 3 1610 JD","A 20100201 A31-1, 2, 3 1610",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2010-04-14 00:00:00,,Y,,2010-02-01 16:10:00,147,1.78887132,0.516295209,-626.6681931,39.49093113,1713.243948,31.65017001,0.29891154,0.005921838,3.814848966,0.059277286,9.46e-15,1.487316586,6677.33759,147.3551749,1264.321136,53.12636749,59.54327814,5.063140698,742.9983382,5.241916058,158.0954335,8.109523992,1737.679694,28.27447307,16.11617699,0.063402019,105.2299687,5.625362242,102.0271662,8.746655654,0.125162299,0.0,7.498124188,0.288342028,974.2898973,22.70014349,957.5876167,10.3976272,3675.683822,21.60196375,3597.001492,2.494317951,0.0,0.0,4.279175456,0.015968544,0.0,0.0,0.0,2.267266351,2.87235944,0.033145743,1045.798589,6.96939798,5.132407789,2.296724972,0.0208674798275,0.0307230036048,0.0696462021355,0.153511991194,0.0408907248299
107,149 KR,149,ANGELO,3,2010-02-03 11:30:00,"A 20100203 A32-1, 2, 3 1130 JD","A 20100203 A32-1, 2, 3 1130",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2010-04-14 00:00:00,,Y,,2010-02-03 11:30:00,149,1.74465146,0.612706357,-610.6471528,15.72815704,2439.980536,48.62854822,0.390017962,0.022909559,6.390875911,0.116617724,0.0,1.150822158,18493.91929,389.5563069,2195.695076,19.33799777,78.59059288,2.14027302,791.9288297,13.57955425,122.751672,6.396005324,2471.299258,10.82474597,17.46708059,0.2802553,109.1217851,5.250548426,107.3302948,1.45548744,0.207003335,0.045416537,19.46996591,1.187204166,1240.892841,10.62988506,1206.166494,31.36185434,4238.547984,46.97678882,4105.088776,40.7209025,0.0,0.0,6.665547886,0.244013708,0.0,0.0,0.0,4.681389728,2.6508108,0.178762588,2040.091459,134.3317988,2.492338988,2.768822737,0.0222417171465,0.0533553903468,0.0990496742606,0.425175204477,0.0797675760469
